hour,mean_action,num_active
19,0.4760065972805023,29
19,0.47809144854545593,29
19,0.4964076578617096,28
19,0.4983801543712616,28
20,0.49989500641822815,28
20,0.4845714867115021,29
20,0.5034903883934021,28
20,0.5054503679275513,28
20,0.5071379542350769,28
20,0.5087071657180786,28
20,0.5307559370994568,27
20,0.5468190908432007,26
20,0.5453882813453674,26
20,0.5266017317771912,27
20,0.509401798248291,28
20,0.5109464526176453,28
21,0.5159046053886414,28
21,0.5164335370063782,28
21,0.5136953592300415,28
21,0.5152769684791565,28
21,0.5157036185264587,28
21,0.4988458752632141,29
21,0.5027517676353455,29
21,0.5023152828216553,29
21,0.5016533136367798,29
21,0.5030326843261719,29
21,0.5027860999107361,29
21,0.5034970641136169,29
22,0.5039342641830444,29
22,0.49738115072250366,29
22,0.5040076375007629,29
22,0.5040529370307922,29
22,0.49719181656837463,29
22,0.492961049079895,29
22,0.482917457818985,30
22,0.5103069543838501,28
22,0.49347227811813354,29
22,0.4733816981315613,30
22,0.47628962993621826,30
22,0.47820940613746643,30
23,0.4832566976547241,29
23,0.5261882543563843,27
23,0.5024239420890808,28
23,0.49736833572387695,28
23,0.5095111727714539,27
23,0.46711790561676025,29
23,0.48165759444236755,28
23,0.4974425435066223,28
23,0.5074243545532227,28
23,0.5116149187088013,28
23,0.5038782358169556,28
23,0.4882107377052307,29
0,0.5464888215065002,26
0,0.5451290011405945,26
0,0.5452836751937866,26
0,0.5453993678092957,26
0,0.5671359896659851,25
0,0.5680277347564697,25
0,0.5922400951385498,24
0,0.570965051651001,25
0,0.5730382204055786,25
0,0.5336135029792786,27
0,0.5361985564231873,27
0,0.5386828184127808,27
1,0.5408858060836792,27
1,0.5427791476249695,27
1,0.5441702604293823,27
1,0.5663946866989136,26
1,0.5688244700431824,26
1,0.5711281895637512,26
1,0.573188066482544,26
1,0.5750939846038818,26
1,0.5769039392471313,26
1,0.5786202549934387,26
1,0.5802454352378845,26
1,0.5854529142379761,26
2,0.5871302485466003,26
2,0.5672924518585205,27
2,0.568812906742096,27
2,0.5702494382858276,27
2,0.5714942216873169,27
2,0.5943094491958618,26
2,0.5957211852073669,26
2,0.5968974232673645,26
2,0.576189398765564,27
2,0.5772240161895752,27
2,0.5780166983604431,27
2,0.5786817073822021,27
3,0.5792561173439026,27
3,0.5598123669624329,28
3,0.5609058737754822,28
3,0.5431004166603088,29
3,0.5442595481872559,29
3,0.5453256368637085,29
3,0.5462936758995056,29
3,0.5471584796905518,29
3,0.5479151606559753,29
3,0.54855877161026,29
3,0.549084484577179,29
3,0.5494879484176636,29
4,0.5320886373519897,30
4,0.5326109528541565,30
4,0.5330293774604797,30
4,0.5333430171012878,30
4,0.5335364937782288,30
4,0.5336064696311951,30
4,0.5335500240325928,30
4,0.533364474773407,30
4,0.533047616481781,30
4,0.5325974225997925,30
4,0.5320122241973877,30
4,0.5311576128005981,30
5,0.5297384858131409,30
5,0.5281669497489929,30
5,0.5442665815353394,29
5,0.5429719090461731,29
5,0.5414984822273254,29
5,0.5398277640342712,29
5,0.5379686951637268,29
5,0.5404188632965088,28
5,0.5203708410263062,29
5,0.5187288522720337,29
5,0.5003393888473511,30
5,0.49825650453567505,30
6,0.5123589038848877,29
6,0.5094905495643616,29
6,0.5064199566841125,29
6,0.503146231174469,29
6,0.4996686279773712,29
6,0.5134881734848022,28
6,0.5096474289894104,28
6,0.5241317749023438,27
6,0.5022868514060974,28
6,0.49870172142982483,28
6,0.47885236144065857,29
6,0.47570016980171204,29
7,0.4891331195831299,28
7,0.48616814613342285,28
7,0.5013003349304199,27
7,0.498742938041687,27
7,0.4960119128227234,27
7,0.4931104779243469,27
7,0.4900418817996979,27
7,0.4868098795413971,27
7,0.4671228229999542,28
7,0.48156851530075073,27
7,0.46262434124946594,28
7,0.460394948720932,28
8,0.45802077651023865,28
8,0.47251197695732117,27
8,0.4708595871925354,27
8,0.4690667688846588,27
8,0.45118334889411926,28
8,0.46634864807128906,27
8,0.4652508497238159,27
8,0.4637305736541748,27
8,0.47984883189201355,26
8,0.47942081093788147,26
8,0.4789038896560669,26
8,0.4978480935096741,25
9,0.49807479977607727,25
9,0.4981932044029236,25
9,0.47945448756217957,26
9,0.48045918345451355,26
9,0.48137128353118896,26
9,0.48218998312950134,26
9,0.48291414976119995,26
9,0.4835425913333893,26
9,0.4840739965438843,26
9,0.4670690596103668,27
9,0.48632633686065674,26
9,0.4883556663990021,26
10,0.49030396342277527,26
10,0.4921685457229614,26
10,0.49394649267196655,26
10,0.4788481295108795,27
10,0.4822505712509155,27
10,0.4860154986381531,27
10,0.4910416901111603,27
10,0.49581730365753174,27
10,0.5005314350128174,27
10,0.5051763653755188,27
10,0.5097437500953674,27
10,0.5138993859291077,27
11,0.49887317419052124,28
11,0.5017510652542114,28
11,0.5045204162597656,28
11,0.5252357721328735,27
11,0.5277144312858582,27
11,0.529948890209198,27
11,0.5320557951927185,27
11,0.5340330004692078,27
11,0.535844624042511,27
11,0.5372368693351746,27
11,0.5372136235237122,27
11,0.5576174259185791,26
12,0.5584492087364197,26
12,0.5386540293693542,27
12,0.5382117629051208,27
12,0.5191046595573425,28
12,0.5184761881828308,28
12,0.5178312063217163,28
12,0.5171729922294617,28
12,0.5384078025817871,27
12,0.5122560858726501,28
12,0.49213483929634094,29
12,0.509069561958313,28
12,0.48968303203582764,29
13,0.4642776846885681,30
13,0.46257978677749634,30
13,0.45918411016464233,30
13,0.45986512303352356,30
13,0.46716541051864624,29
13,0.4622189402580261,29
13,0.4624955654144287,29
13,0.4255710542201996,29
13,0.42537376284599304,29
13,0.4357108473777771,27
13,0.3933665156364441,28
13,0.3709350526332855,29
14,0.34189361333847046,28
14,0.30267563462257385,29
14,0.3063633441925049,29
14,0.31026360392570496,29
14,0.2695953845977783,31
14,0.25585585832595825,33
14,0.27573686838150024,30
14,0.27819857001304626,30
14,0.2838650941848755,30
14,0.32596153020858765,27
14,0.33980488777160645,27
14,0.3553166091442108,25
15,0.3598405420780182,25
15,0.3606707751750946,26
15,0.3602868318557739,27
15,0.3647445738315582,27
15,0.36945289373397827,27
15,0.37303784489631653,27
15,0.3755956292152405,27
15,0.37805238366127014,27
15,0.39446261525154114,26
15,0.38238799571990967,27
15,0.3852483630180359,27
15,0.38717713952064514,27
16,0.3764212429523468,28
16,0.3785211145877838,28
16,0.38091591000556946,28
16,0.37730497121810913,28
16,0.37967562675476074,28
16,0.3878859579563141,28
16,0.39119404554367065,28
16,0.3933934271335602,28
16,0.3957369029521942,28
16,0.3976024091243744,28
16,0.4147108197212219,27
16,0.4175296425819397,27
17,0.41993996500968933,27
17,0.42205747961997986,27
17,0.4100474715232849,28
17,0.41280773282051086,28
17,0.4147496819496155,28
17,0.4177824556827545,28
17,0.41934734582901,28
17,0.3943465054035187,30
17,0.39742380380630493,30
17,0.4002052843570709,30
17,0.40283048152923584,30
17,0.41831499338150024,29
18,0.43445348739624023,28
18,0.43709057569503784,28
18,0.45572465658187866,27
18,0.4583778381347656,27
18,0.4456753432750702,28
18,0.43981459736824036,28
18,0.4603636562824249,27
18,0.4779650866985321,27
18,0.4799255132675171,27
18,0.48295778036117554,27
18,0.45692509412765503,29
18,0.45982348918914795,29
19,0.46515801548957825,28
19,0.46806401014328003,28
19,0.4710381031036377,28
19,0.4737698435783386,28
19,0.4585905075073242,29
19,0.46114376187324524,29
19,0.4636229872703552,29
19,0.4651834964752197,29
19,0.4755980372428894,28
19,0.47794395685195923,28
19,0.48040908575057983,28
19,0.5000455379486084,27
20,0.49170511960983276,28
20,0.4938216507434845,28
20,0.513733446598053,27
20,0.5355669260025024,26
20,0.51828932762146,27
20,0.5209125876426697,27
20,0.5058141350746155,28
20,0.5081102252006531,28
20,0.5098360180854797,28
20,0.5112398266792297,28
20,0.5125700831413269,28
20,0.5135846734046936,28
21,0.5144487023353577,28
21,0.5143175721168518,28
21,0.5155059695243835,28
21,0.5156570076942444,28
21,0.517257809638977,28
21,0.5178760886192322,28
21,0.5011821985244751,29
21,0.4851722717285156,30
21,0.48206642270088196,30
21,0.48283877968788147,30
21,0.47733157873153687,30
21,0.4779244661331177,30
22,0.4779408574104309,30
22,0.4781081974506378,30
22,0.48833325505256653,29
22,0.4877097010612488,29
22,0.47281935811042786,30
22,0.4733940660953522,30
22,0.49408307671546936,29
22,0.4864286780357361,29
22,0.4882853031158447,29
22,0.4853365421295166,29
22,0.5114366412162781,28
22,0.513236939907074,28
23,0.5163894295692444,28
23,0.5332522988319397,27
23,0.5263370871543884,27
23,0.5150377154350281,28
23,0.5201996564865112,27
23,0.5241824984550476,27
23,0.5381980538368225,26
23,0.5066332817077637,27
23,0.4644174575805664,29
23,0.44512858986854553,30
23,0.46138668060302734,29
23,0.44110745191574097,30
0,0.5464888215065002,26
0,0.5054016709327698,28
0,0.5070796608924866,28
0,0.5083633661270142,28
0,0.5102565288543701,28
0,0.5126758217811584,28
0,0.5149983763694763,28
0,0.5360634922981262,27
0,0.5383420586585999,27
0,0.5405088067054749,27
0,0.5425530076026917,27
0,0.5654330253601074,26
1,0.5681904554367065,26
1,0.5708185434341431,26
1,0.5733179450035095,26
1,0.5756895542144775,26
1,0.5779346823692322,26
1,0.5800551176071167,26
1,0.5820525288581848,26
1,0.5839291214942932,26
1,0.5856006145477295,26
1,0.5871770977973938,26
1,0.5886644721031189,26
1,0.5900651216506958,26
2,0.5913811922073364,26
2,0.5485861897468567,28
2,0.5501871705055237,28
2,0.5517080426216125,28
2,0.5531501173973083,28
2,0.5545140504837036,28
2,0.5556763410568237,28
2,0.5770956873893738,27
2,0.5782229900360107,27
2,0.5595142245292664,28
2,0.5609533786773682,28
2,0.5622479319572449,28
3,0.5444242358207703,29
3,0.5456453561782837,29
3,0.546777606010437,29
3,0.547817587852478,29
3,0.548761785030365,29
3,0.5496066808700562,29
3,0.5503485798835754,29
3,0.5412511825561523,29
3,0.5419674515724182,29
3,0.5425734519958496,29
3,0.5430652499198914,29
3,0.5434386730194092,29
4,0.5259473323822021,30
4,0.526436984539032,30
4,0.5268036127090454,30
4,0.5270434617996216,30
4,0.5271530747413635,30
4,0.5271292924880981,30
4,0.5269695520401001,30
4,0.5266716480255127,30
4,0.5262337327003479,30
4,0.5256544351577759,30
4,0.5246465802192688,30
4,0.5232396125793457,30
5,0.5216742753982544,30
5,0.5199511051177979,30
5,0.5180703997612,30
5,0.533553421497345,29
5,0.5318425893783569,29
5,0.5441867709159851,28
5,0.5423987507820129,28
5,0.5404188632965088,28
5,0.5203708410263062,29
5,0.5187288522720337,29
5,0.5003393888473511,30
5,0.49825650453567505,30
6,0.5123589038848877,29
6,0.5094905495643616,29
6,0.5064199566841125,29
6,0.503146231174469,29
6,0.4996686279773712,29
6,0.5134881734848022,28
6,0.5096474289894104,28
6,0.5241317749023438,27
6,0.5022868514060974,28
6,0.49870172142982483,28
6,0.47885236144065857,29
6,0.47570016980171204,29
7,0.4891331195831299,28
7,0.48616814613342285,28
7,0.5013003349304199,27
7,0.498742938041687,27
7,0.4960119128227234,27
7,0.4931104779243469,27
7,0.4900418817996979,27
7,0.4868098795413971,27
7,0.4671228229999542,28
7,0.48156851530075073,27
7,0.46262434124946594,28
7,0.460394948720932,28
8,0.45802077651023865,28
8,0.47251197695732117,27
8,0.4708595871925354,27
8,0.4690667688846588,27
8,0.45118334889411926,28
8,0.46634864807128906,27
8,0.4652508497238159,27
8,0.4637305736541748,27
8,0.47984883189201355,26
8,0.47942081093788147,26
8,0.4789038896560669,26
8,0.4978480935096741,25
9,0.49807479977607727,25
9,0.4981932044029236,25
9,0.47945448756217957,26
9,0.48045918345451355,26
9,0.48137128353118896,26
9,0.48218998312950134,26
9,0.48291414976119995,26
9,0.4835425913333893,26
9,0.4840739965438843,26
9,0.4670690596103668,27
9,0.48632633686065674,26
9,0.4883556663990021,26
10,0.49030396342277527,26
10,0.4921685457229614,26
10,0.49394649267196655,26
10,0.4788481295108795,27
10,0.4822505712509155,27
10,0.4860154986381531,27
10,0.4910416901111603,27
10,0.49581730365753174,27
10,0.5005314350128174,27
10,0.5051763653755188,27
10,0.5097437500953674,27
10,0.5138993859291077,27
11,0.49887317419052124,28
11,0.5017510652542114,28
11,0.5045204162597656,28
11,0.5252357721328735,27
11,0.5277144312858582,27
11,0.529948890209198,27
11,0.5320557951927185,27
11,0.5340330004692078,27
11,0.535844624042511,27
11,0.5372368693351746,27
11,0.5372136235237122,27
11,0.5576174259185791,26
12,0.5584492087364197,26
12,0.5639618635177612,26
12,0.5428887009620667,27
12,0.5235080122947693,28
12,0.5235666632652283,28
12,0.5232511162757874,28
12,0.5223737955093384,28
12,0.5214982628822327,28
12,0.5136823058128357,28
12,0.5133627653121948,28
12,0.5106232762336731,28
12,0.5103116631507874,28
13,0.5095270872116089,28
13,0.5090320706367493,28
13,0.49188703298568726,29
13,0.48923173546791077,29
13,0.47481444478034973,30
13,0.4640201926231384,30
13,0.44744497537612915,29
13,0.4477861225605011,29
13,0.45430463552474976,28
13,0.4422289729118347,28
13,0.430955708026886,28
13,0.39596623182296753,29
14,0.39547544717788696,28
14,0.3595900237560272,27
14,0.31787577271461487,29
14,0.28183186054229736,32
14,0.2750511169433594,33
14,0.315056174993515,29
14,0.3048049211502075,30
14,0.31485921144485474,29
14,0.33083614706993103,28
14,0.3331683278083801,28
14,0.35466405749320984,27
14,0.35829946398735046,27
15,0.3619842231273651,27
15,0.36571210622787476,27
15,0.36888542771339417,27
15,0.37224653363227844,27
15,0.37488073110580444,27
15,0.3788398802280426,27
15,0.38077157735824585,27
15,0.3972978889942169,26
15,0.39922773838043213,26
15,0.40141409635543823,26
15,0.4036582410335541,26
15,0.4056641161441803,26
16,0.4075281322002411,26
16,0.3944622278213501,27
16,0.4114052653312683,26
16,0.41370466351509094,26
16,0.4006132483482361,27
16,0.4035157859325409,27
16,0.42085617780685425,26
16,0.40766721963882446,27
16,0.41021206974983215,27
16,0.4277805685997009,26
16,0.43132224678993225,26
16,0.43427589535713196,26
17,0.43773534893989563,26
17,0.44042137265205383,26
17,0.44303014874458313,26
17,0.44540882110595703,26
17,0.4318409264087677,27
17,0.4352298974990845,26
17,0.42333799600601196,27
17,0.41130250692367554,28
17,0.4007492661476135,29
17,0.404037743806839,29
17,0.4065173864364624,29
17,0.4083031415939331,29
18,0.4101297855377197,29
18,0.41584813594818115,29
18,0.4045925438404083,30
18,0.4215393364429474,29
18,0.4397379755973816,28
18,0.4421372413635254,28
18,0.46086636185646057,27
18,0.46538233757019043,27
18,0.4603669345378876,28
18,0.47589486837387085,27
18,0.47901853919029236,27
18,0.4819212257862091,27
19,0.4849485456943512,27
19,0.47081443667411804,28
19,0.45793476700782776,29
19,0.4604155421257019,29
19,0.4797118008136749,28
19,0.4826098382472992,28
19,0.4853838384151459,28
19,0.48795074224472046,28
19,0.4900909960269928,28
19,0.49242329597473145,28
19,0.4939010739326477,28
19,0.495570570230484,28
20,0.49952051043510437,28
20,0.5012931823730469,28
20,0.502886950969696,28
20,0.5034966468811035,28
20,0.523330569267273,27
20,0.5115184187889099,28
20,0.5138557553291321,28
20,0.5157046914100647,28
20,0.5170060396194458,28
20,0.5162891149520874,28
20,0.5187925696372986,28
20,0.5199591517448425,28
21,0.5159716606140137,28
21,0.516131579875946,28
21,0.5169275403022766,28
21,0.4999631643295288,29
21,0.5105472803115845,28
21,0.5048997402191162,28
21,0.5067917704582214,28
21,0.48547303676605225,29
21,0.47031518816947937,30
21,0.4810952842235565,29
21,0.4983542561531067,28
21,0.4779166281223297,29
22,0.47782135009765625,29
22,0.46426913142204285,30
22,0.4646955728530884,30
22,0.4649989902973175,30
22,0.4740498960018158,29
22,0.46292275190353394,30
22,0.45580387115478516,30
22,0.45699432492256165,30
22,0.4565621614456177,29
22,0.43453800678253174,30
22,0.42598599195480347,30
22,0.43006569147109985,29
23,0.4661213159561157,27
23,0.4230557978153229,30
23,0.45292380452156067,28
23,0.44860878586769104,28
23,0.4695892035961151,27
23,0.4601934850215912,27
23,0.4072071611881256,30
23,0.42534610629081726,29
23,0.43003690242767334,29
23,0.422294020652771,30
23,0.42629528045654297,30
23,0.3846253752708435,32
0,0.5464888215065002,26
0,0.5468186736106873,26
0,0.5471097230911255,26
0,0.5473591089248657,26
0,0.5694526433944702,25
0,0.5492804050445557,26
0,0.5507023334503174,26
0,0.5135131478309631,28
0,0.5345169901847839,27
0,0.5371259450912476,27
0,0.5394237041473389,27
0,0.5415433049201965,27
1,0.5435555577278137,27
1,0.5454608798027039,27
1,0.5472601652145386,27
1,0.5488027930259705,27
1,0.5499239563941956,27
1,0.5726566910743713,26
1,0.5747140645980835,26
1,0.5766536593437195,26
1,0.5784783959388733,26
1,0.5801910161972046,26
1,0.5817469358444214,26
1,0.5829992294311523,26
2,0.5841533541679382,26
2,0.5852113962173462,26
2,0.564886748790741,27
2,0.5658547282218933,27
2,0.5667353272438049,27
2,0.5675291419029236,27
2,0.5682364106178284,27
2,0.5688571333885193,27
2,0.569664478302002,27
2,0.57054603099823,27
2,0.571327805519104,27
2,0.5718890428543091,27
3,0.57236248254776,27
3,0.5527735352516174,28
3,0.5537891387939453,28
3,0.5547266602516174,28
3,0.5555826425552368,28
3,0.5375322699546814,29
3,0.538430392742157,29
3,0.539230227470398,29
3,0.53992760181427,29
3,0.5405173897743225,29
3,0.5409954190254211,29
3,0.5413570404052734,29
4,0.5415979623794556,29
4,0.524262547492981,30
4,0.5246386528015137,30
4,0.5248880982398987,30
4,0.5250065922737122,30
4,0.5249902606010437,30
4,0.5248355865478516,30
4,0.5245394110679626,30
4,0.5237972736358643,30
4,0.5226684808731079,30
4,0.5213742852210999,30
4,0.5199140906333923,30
5,0.5182873606681824,30
5,0.5164944529533386,30
5,0.5145354866981506,30
5,0.5124109983444214,30
5,0.5274785757064819,29
5,0.5441867709159851,28
5,0.5423987507820129,28
5,0.5404188632965088,28
5,0.5203708410263062,29
5,0.5187288522720337,29
5,0.5003393888473511,30
5,0.49825650453567505,30
6,0.5123589038848877,29
6,0.5094905495643616,29
6,0.5064199566841125,29
6,0.503146231174469,29
6,0.4996686279773712,29
6,0.5134881734848022,28
6,0.5096474289894104,28
6,0.5241317749023438,27
6,0.5022868514060974,28
6,0.49870172142982483,28
6,0.47885236144065857,29
6,0.47570016980171204,29
7,0.4891331195831299,28
7,0.48616814613342285,28
7,0.5013003349304199,27
7,0.498742938041687,27
7,0.4960119128227234,27
7,0.4931104779243469,27
7,0.4900418817996979,27
7,0.4868098795413971,27
7,0.4671228229999542,28
7,0.48156851530075073,27
7,0.46262434124946594,28
7,0.460394948720932,28
8,0.45802077651023865,28
8,0.47251197695732117,27
8,0.4708595871925354,27
8,0.4690667688846588,27
8,0.45118334889411926,28
8,0.46634864807128906,27
8,0.4652508497238159,27
8,0.4637305736541748,27
8,0.47984883189201355,26
8,0.47942081093788147,26
8,0.4789038896560669,26
8,0.4978480935096741,25
9,0.49807479977607727,25
9,0.4981932044029236,25
9,0.47945448756217957,26
9,0.48045918345451355,26
9,0.48137128353118896,26
9,0.48218998312950134,26
9,0.48291414976119995,26
9,0.4835425913333893,26
9,0.4840739965438843,26
9,0.4670690596103668,27
9,0.48632633686065674,26
9,0.4883556663990021,26
10,0.49030396342277527,26
10,0.4921685457229614,26
10,0.49394649267196655,26
10,0.4788481295108795,27
10,0.4822505712509155,27
10,0.4860154986381531,27
10,0.4910416901111603,27
10,0.49581730365753174,27
10,0.5005314350128174,27
10,0.5051763653755188,27
10,0.5097437500953674,27
10,0.5138993859291077,27
11,0.49887317419052124,28
11,0.5017510652542114,28
11,0.5045204162597656,28
11,0.5252357721328735,27
11,0.5277144312858582,27
11,0.529948890209198,27
11,0.5320557951927185,27
11,0.5340330004692078,27
11,0.535844624042511,27
11,0.5372368693351746,27
11,0.5372136235237122,27
11,0.5576174259185791,26
12,0.5584492087364197,26
12,0.5386540293693542,27
12,0.5382117629051208,27
12,0.5191046595573425,28
12,0.5184761881828308,28
12,0.5178312063217163,28
12,0.5171729922294617,28
12,0.5353093147277832,27
12,0.554998517036438,26
12,0.5106139779090881,28
12,0.509801983833313,28
12,0.52755206823349,27
13,0.526953935623169,27
13,0.5263235569000244,27
13,0.5256623029708862,27
13,0.5249711871147156,27
13,0.5440876483917236,26
13,0.5436227321624756,26
13,0.5431005954742432,26
13,0.5425218343734741,26
13,0.5632157325744629,25
13,0.5626006722450256,25
13,0.561917245388031,25
13,0.5611655116081238,25
14,0.5539668202400208,25
14,0.55295330286026,25
14,0.574958860874176,24
14,0.574313223361969,24
14,0.5735957622528076,24
14,0.5728068947792053,24
14,0.5719468593597412,24
14,0.5710160136222839,24
14,0.5700142979621887,24
14,0.5689420104026794,24
14,0.5677991509437561,24
14,0.5908039212226868,23
15,0.5903730988502502,23
15,0.5898931622505188,23
15,0.5893633365631104,23
15,0.5887829661369324,23
15,0.5881507992744446,23
15,0.5874653458595276,23
15,0.5628507733345032,24
15,0.5616915225982666,24
15,0.5604031085968018,24
15,0.5590372681617737,24
15,0.5357382297515869,25
15,0.49632418155670166,27
16,0.4963284730911255,27
16,0.4962692856788635,27
16,0.4961412250995636,27
16,0.4959394335746765,27
16,0.49565958976745605,27
16,0.4952983260154724,27
16,0.49485307931900024,27
16,0.4943223297595978,27
16,0.4937053918838501,27
16,0.49300292134284973,27
16,0.4922161400318146,27
16,0.5126333832740784,26
17,0.5114519596099854,26
17,0.5102978348731995,26
17,0.5089622139930725,26
17,0.47237059473991394,28
17,0.47259536385536194,28
17,0.45706725120544434,29
17,0.4578341841697693,29
17,0.4489719569683075,30
17,0.4498758316040039,30
17,0.45056667923927307,30
17,0.46651363372802734,29
17,0.467288076877594,29
18,0.46803462505340576,29
